cluster_id,rule_id,jurisdiction,utility,cprc_framework,amount_type,amount_per_year_aud,amount_basis,card_types_included,eligible_cards_total,dedup_factor,eligible_households,unclaimed_rate,unclaimed_rate_source,cprc_data_quarter,unclaimed_households,unclaimed_total_aud,dss_data_quarter,dss_data_url,corroboration_source,cprc_citation
QLD Electricity Rebate,AU_QLD_ELECTRICITY_REBATE,QLD,electricity,NECF,fixed_yearly,386.34,YAML YAML rule schedule → AU_QLD_ELECTRICITY_REBATE.amount.value (fixed yearly),pensioner_concession_card|health_care_card (incl. LIHCC)|dva_gold_card (generic),1251305,0.7,875914,0.29,"CPRC Mind the Gap Figure 3, p11, NECF 2021-22 Q3",2021-22 Q3,254015,98136155,"DSS Payment Demographic Data, June 2022 (per CPRC endnote 10) + DVA Treatment Population, March 2022",https://data.gov.au/data/dataset/dss-payment-demographic-data,"No independent corroboration available — CPRC p7: ""could not identify any publicly available data about the size of the gap... in other states""","Consumer Policy Research Centre (CPRC), Mind the Gap — Identifying the gap between energy concession eligibility and concessions received, November 2022. Author: Ben Martin Hobbs."
